rep,trait,subSize,BayesA,BayesB,BayesC,BRR,BL,RandomForest,SupportVectorMachineLinear,ElasticNet,NeuralNet,KernelPartialLeastSquares,LinearRegression,RKHS,GradientBoostMachine,ReleventVectorMachine,SVMRadial,SVMRadialSigma,BayesianNeuralNet,gBLUP
6,umami,170,0.515137317323771,0.500064189472111,0.487821229329555,0.501499558348024,0.484124395720513,0.748009270942096,0.473212685281209,0.450770251983142,0.567570814409733,0.538689289775881,0.499342467209263,0.491440497945394,0.69166220115618,0.694824133557962,0.651852389152398,0.688635234946683,0.555657841260591,0.490533609727721
7,intensity,50,0.55409688491714,0.60824011614241,0.575723590782406,0.462208284597684,0.562457500577124,0.52644138081746,0.492384504316598,0.651256945699946,0.517016566472878,0.400975280143832,0.111067708082714,0.464111794767835,0.59885755239193,0.546121371606072,0.486873260634409,0.516970156185322,0.528291859502445,0.4651383127897
7,intensity,60,0.546528346724483,0.607428115613549,0.55416271374661,0.466372191711122,0.538026253806943,0.474644441135904,0.478842444177403,0.603781643829897,0.53473123048857,0.39253574865863,-0.072328374824055,0.457754900345065,0.592672100009523,0.550541993815436,0.520178604391452,0.483622396918263,0.564909284576159,0.470070533595915
7,intensity,70,0.559703537033224,0.597597982446616,0.567763068235981,0.480682532528411,0.554086960493187,0.504007817489818,0.496898020269704,0.555777680742127,0.508594720834883,0.382240933780023,0.163895929992534,0.475633183139896,0.615723213841801,0.645617635434078,0.550101010791061,0.551343059809769,0.552671840936668,0.478401254580049
7,intensity,80,0.549620386395124,0.584824763206801,0.569542612867031,0.485744565895135,0.549635363841215,0.519915839936514,0.533398733222982,0.610855428112733,0.537228426028487,0.412650599644575,0.308649937830786,0.484991316767233,0.599557114872699,0.608144615059113,0.627390761837598,0.627111541789544,0.584528263348879,0.485806285072635
7,intensity,90,0.577689867558244,0.586913618340488,0.566874756782993,0.524266133177451,0.566572404532866,0.543272105175835,0.545432808982372,0.598837470127471,0.579217726398458,0.454136751169927,0.337009285083884,0.520766948311372,0.63129900944719,0.683204075678426,0.666320513823565,0.647677748803641,0.583563934478461,0.525378124697253
7,intensity,100,0.568167948466898,0.569123164200006,0.556790748220003,0.513438015127091,0.563073782390998,0.604555427395453,0.517704822646167,0.603738045671192,0.624349659911727,0.469607799659626,0.465249581746795,0.522694048395512,0.666613955010505,0.711347358669731,0.686014488866154,0.705135052408258,0.63785136422999,0.525481134567013
7,intensity,110,0.520517010277454,0.499103448489563,0.500254413780068,0.482859610255669,0.514326601276946,0.541927192169059,0.480643852765139,0.515637588410991,0.595687625126295,0.42205192185071,0.396655019409866,0.492559799988518,0.583268210456704,0.680905025111705,0.720175020148443,0.682340233448386,0.596931433110501,0.492816029996673
7,intensity,120,0.529017321389059,0.496037942328613,0.490372029892599,0.506988274714359,0.524028982305335,0.527608927168651,0.486715335533975,0.500026546265758,0.631850930166074,0.427336093690048,0.311194631104407,0.504349190916292,0.560237593947962,0.678771676703443,0.734999471385615,0.688424284246036,0.622137969624133,0.502053987661203
7,intensity,130,0.513692695093742,0.482150812537979,0.480619484425615,0.484036264913056,0.498639604893756,0.528459895486484,0.468290138484872,0.492734023725617,0.62398441001911,0.416269346964413,0.383975654979107,0.486411725899353,0.615592369912334,0.689681259182742,0.715547873091169,0.701255689813593,0.563571186593451,0.483828728247578
